# turbineX, turbineY, turbineZ
1.450231144726840967e+03 -7.685165201043676575e+01 1.000000000000000000e+02
2.544844767512055569e+03 2.027379651022795883e+02 1.000000000000000000e+02
3.045354762986128662e+03 -5.731284095977429160e+01 1.000000000000000000e+02
1.287891092765821668e+03 7.956903227607699591e+02 1.000000000000000000e+02
2.147927563529759027e+03 9.768005328264821401e+02 1.000000000000000000e+02
2.794175924399782161e+03 5.699778730190164424e+02 1.000000000000000000e+02
3.566867025665709207e+03 9.742229885628763668e+02 1.000000000000000000e+02
4.608141903475633626e+03 8.402768235666792407e+02 1.000000000000000000e+02
4.780430925689381638e+02 1.632207516332294972e+03 1.000000000000000000e+02
1.473621014607949746e+03 1.393032282095253095e+03 1.000000000000000000e+02
2.400032787279387321e+03 1.397238255134733436e+03 1.000000000000000000e+02
3.500725635879723995e+03 1.769395012844963730e+03 1.000000000000000000e+02
4.193720879393928954e+03 1.816432171115402525e+03 1.000000000000000000e+02
5.152831987420166115e+03 1.815087970450737657e+03 1.000000000000000000e+02
3.186434652816012658e+02 2.442159180395295607e+03 1.000000000000000000e+02
1.005136998763102838e+03 2.015031991215613061e+03 1.000000000000000000e+02
1.881361814048913402e+03 2.103871486568409637e+03 1.000000000000000000e+02
3.129951526961724539e+03 2.399284603786210027e+03 1.000000000000000000e+02
3.862755814761045713e+03 2.519062868728889953e+03 1.000000000000000000e+02
4.721215691904353662e+03 2.301588378328162435e+03 1.000000000000000000e+02
5.608819016433720208e+03 2.238354873654671337e+03 1.000000000000000000e+02
6.737488636542062750e+02 3.145616425554560465e+03 1.000000000000000000e+02
1.582860112290750294e+03 2.824815147763056302e+03 1.000000000000000000e+02
2.573197591134798131e+03 3.035115153050977369e+03 1.000000000000000000e+02
3.206233893757012083e+03 3.215262370709236166e+03 1.000000000000000000e+02
4.580019833915051095e+03 2.856744124529757300e+03 1.000000000000000000e+02
5.462055499802475424e+03 3.232299538546333224e+03 1.000000000000000000e+02
1.771253338005709850e+02 3.567491097863677169e+03 1.000000000000000000e+02
1.135029361290010002e+03 3.441208927028112612e+03 1.000000000000000000e+02
1.896058060296837766e+03 3.541591104102086774e+03 1.000000000000000000e+02
3.010642832360296325e+03 3.762153772606322946e+03 1.000000000000000000e+02
4.042854681801619790e+03 3.665071179959980782e+03 1.000000000000000000e+02
4.830331772712155725e+03 3.962301528054918435e+03 1.000000000000000000e+02
5.881115431615983653e+03 4.140065245798166870e+03 1.000000000000000000e+02
6.125728446681020500e+01 4.514834500526799275e+03 1.000000000000000000e+02
6.798777982206065644e+02 4.459103542365804969e+03 1.000000000000000000e+02
1.659727869308311483e+03 4.244228444406353447e+03 1.000000000000000000e+02
2.739440972175867500e+03 4.377615387438867401e+03 1.000000000000000000e+02
3.376841354886983936e+03 4.674152490874395880e+03 1.000000000000000000e+02
4.264547737070376570e+03 4.767806025531390333e+03 1.000000000000000000e+02
5.129767400589763383e+03 4.365380759265761299e+03 1.000000000000000000e+02
5.752601903845779816e+02 5.034743996105720726e+03 1.000000000000000000e+02
1.409695846231106771e+03 5.253929791955186374e+03 1.000000000000000000e+02
2.128136757645730995e+03 5.308131718524969074e+03 1.000000000000000000e+02
2.982888415584074210e+03 5.086840889123528541e+03 1.000000000000000000e+02
3.830447746426652884e+03 5.309305237314631995e+03 1.000000000000000000e+02
4.510657668961693162e+03 5.258770121327856941e+03 1.000000000000000000e+02
5.545796235877975960e+03 5.393623122265756137e+03 1.000000000000000000e+02
1.193381876222470339e+02 5.953822801576999154e+03 1.000000000000000000e+02
8.133084013186643233e+02 5.698918744183882154e+03 1.000000000000000000e+02
1.730222830184708300e+03 6.103633731816333238e+03 1.000000000000000000e+02
2.476659565147363537e+03 6.003483166292809074e+03 1.000000000000000000e+02
3.509521850010869457e+03 6.020391913065010158e+03 1.000000000000000000e+02
4.252390164781968451e+03 6.182906629271528800e+03 1.000000000000000000e+02
2.276785126437877125e+02 6.458928918988506666e+03 1.000000000000000000e+02
1.253744889378587686e+03 6.604128585189494515e+03 1.000000000000000000e+02
2.327235045900516070e+03 6.490614484304951475e+03 1.000000000000000000e+02
2.929553766579951116e+03 6.419683283021798161e+03 1.000000000000000000e+02
1.827299657068201896e+03 7.459593482167950242e+03 1.000000000000000000e+02
2.643178499198207192e+03 7.433691769573390957e+03 1.000000000000000000e+02
